Deal ID,Property ID,Status,Type,Market,Date,Distance,Property Name,Address,City,State,Country,Postal Code,sf,Yr Built,Yr Renov,# Bldgs,# Floors,Land Area (acres),Occupancy,Prop/Deal,Price ($),Currency,$/sf,Price Qualifier,Partial Interest,Partial Inv Vol ($),Cap Rate,Cap Rate Qualifier,Buyer,Buyer's Broker,Seller,Seller's Broker,Lender,Buildable Area in (sf),$/Buildable sf,Comments or Notes,Latitude,Longitude,County,Submarket,MSA,CBSA,APN,Deed,Beds
929383,970654,Sale,Office,Manhattan,6/28/13,,736 Broadway,736 Broadway,New York,NY,United States,10003,29485,1900,,1,11,0.0689394,0.95,1 of 1,8700000,$,295,confm'd,,8700000,0.0313,quoted,Jeong Hoon Kim,,Extell,Massey Knakal,Woori Financial ($6m approx),,,"95% occ.;Office - CBD property; street retail (2,428 sf); Tenants: AA Tow, 736 Broadway Jewelry, G Whiskey Media Inc, Mary Anthony Dance Studio; prior sale: Nov-11 ;",40.7295678,-73.9928715,,Midtown South,5600,35620,05450022,000434421,
950928,1017975,Sale,Office,Manhattan,6/28/13,,425 Lexington Ave,425 Lexington Ave,New York,NY,United States,10017,750000,1987,,1,31,1.58999,1,1 of 1,665000000,$,887,confm'd,,665000000,0.045,in place,JP Morgan,,"Sumitomo Life, Hines US Core OFF Fund","Eastdil Secured, CBRE","New York Life ($306m approx), Northwestern Mutual ($306m approx), Wells Fargo ($306m approx)",,,"100% occ.;Office - CBD property; street retail; Tenants: Simpson, Thatcher & Bartlett (HQ), CIBC; prior sale: Aug-03 ($352.3m);",40.7522669,-73.9749494,,Midtown East,5600,35620,"012980023, 12980023, 13130004",0000288070,
1076038,1102135,Sale,Office,Manhattan,6/24/13,,1061 Second Ave,1061 Second Ave,New York,NY,United States,10022,10000,1961,,1,4,0.05814968,,1 of 1,13000000,$,1300,confm'd,,13000000,0.031,quoted,John Rapp,Rosewood,Ruig Capital Management,Massey Knakal,,,,"Office - CBD property; street retail; Tenants: Yogi Krupa, Shackman, Ivanova Enterprises, Graceful Spa; to be Commercial- Mixed; 1031 exch;",40.7586243,-73.9660901,,Midtown East,5600,35620,"013290028, 13290028",0000285709,
981353,1021300,Sale,Office,Manhattan,6/4/13,,100 Fifth Avenue (Office Condo),100-104 Fifth Ave,New York,NY,United States,10011,277412,1906,2012,2,,,1,1 of 1,230000000,$,829,confm'd,,230000000,0.045,next yr,Clarion Partners,,"Kaufman Organization, Invesco",Studley,,,,"100% occ.;Office - CBD property; Tenants: Apple, Virgin Group, Timberland, Yelp, Net-A-Porter; prior sale: Dec-10 ($93.6m); condo;",40.7371344,-73.9930516,,Midtown South,5600,35620,"08171101, 08171102",0000244884,
952516,970631,Sale,Office,Manhattan,5/31/13,,General Motors Building,767 5th Ave,New York,NY,United States,10153,1925000,1968,2005,1,50,0.32,,1 of 1,3400000000,$,1766,confm'd,Minority,1360000000,0.0489,quoted,"Sungate Asset Mgmt, M. Safra & Co",,"Kuwait Investment Authority, Meraas Capital, Goldman Sachs, QIA",CBRE,,,,"Office - CBD property; street retail (150,000 sf); Tenants: Apple Store, Estee Lauder, Weil Gotshal & Manges, FAO Schwarz; prior sale: Jun-08 ($2,800.0m); partial interest (40%); buyer assumed mtg; partner buyout;",40.7635861,-73.9723967,,Midtown East,5600,35620,01294-0001,,
935592,977840,Sale,Office,Manhattan,5/30/13,,Avenue of the Americas Plaza,125 W 55th St,New York,NY,United States,10019,548881,1989,,1,23,0.76,0.98,1 of 1,470000000,$,856,confm'd,,470000000,0.0583,quoted,JP Morgan Asset Mgmt,,"Boston Props Inc, Meraas Capital, QIA, Kuwait Investment Authority, Goldman Sachs",CBRE,MetLife ($207m approx),,,"98% occ.;Office - CBD property; Tenants: Air France, Estiatorio Milos; prior sale: Aug-08 ($444.0m); buyer assumed mtg;",40.7637209,-73.9788277,,Midtown West,5600,35620,10080019,0000232897,
949111,1034425,Sale,Office,Manhattan,4/17/13,,Seagram Building,375 Park Ave,New York,NY,United States,10152,820000,1958,,1,38,1.37626,0.9,1 of 1,1600000000,$,1951,apprsl,Minority,224000000,0.046043745,unwrtn,RFR Realty,,Harry Lis,,"COMM 2013-CCRE8 ($209m approx), CITI 2013-375P ($209m approx)",,,"90% occ.;Office - CBD property; Tenants: Clayton, Dubilier & Rice, Centerbridge Partners, Arden Asset Management, Classic Restaurants Corp., Wells Fargo; prior sale: Oct-11 ($1,200.0m); partial interest (14%); partner buyout;",40.7583709,-73.9720135,,Midtown East,5600,35620,"13070001, 13079001",,
976796,1015829,Sale,Office,Manhattan,1/30/13,,The Fine Arts Building,232 E 59th St,New York,NY,United States,10022,42176,1926,,1,7,0.1721763,,1 of 1,34000000,$,806,confm'd,,34000000,0.0602,quoted,Besen & Associates,Brown Harris Stevens,232 Battaglia Realty LLC,Marcus & Millichap,,,,"Office - CBD/showroom property; street retail; Tenants: Chelsea Textiles Ltd, Lars Bolander, Denise A Tuite Custom Furnishings, George Smith, Joseph Richter Inc;",40.7607561,-73.9652363,,Midtown East,5600,35620,13320031,000077429,
913626,951741,Sale,Office,Manhattan,12/27/12,,229 West 36th Street,229 W 36th St,New York,NY,United States,10018,140747,1921,,1,12,0.262,1,1 of 1,64850000,$,461,confm'd,,64850000,0.091,quoted,ARC NYRR,,RECAP,Jones Lang LaSalle,Capital One ($35m approx),,,"100% occ.;Office - CBD property; Tenants: American Language Communication Center, Mobile Health Management Services, Early Bird Delivery Systems LLC, Spectaguard Acquisition, Allied Barton Security Services; prior sale: Jul-07 ($57.6m);",40.7530167,-73.9909125,,Midtown West,5600,35620,"78623, 07860023",0000021469,
927274,968206,Sale,Office,Manhattan,12/27/12,,551 Madison,551 Madison Ave,New York,NY,United States,10022,150000,1921,2012,1,17,0.16999,0.91,1 of 1,128000000,$,853,confm'd,,128000000,0.055,next yr,"Cornerstone RE Advisers, ",,"LaSalle, MassPRIM",CBRE,Principal Financial ($63m approx),,,"91% occ.;Office - CBD property; street retail (6,000 sf); Tenants: Estee Lauder, Lacoste; prior sale: Aug-05 ($87.5m);",40.7610536,-73.9729307,,Midtown East,5600,35620,12910021,000014338,
931779,973457,Sale,Office,Manhattan,12/26/12,,350 Broadway,350 Broadway,New York,NY,United States,10013,135000,1903,2002,1,12,0.24506,,1 of 1,53183683,$,394,confm'd,,53183683,0.05,next yr,Bizzi & Partners Development,,Hampstead LLC,,Apollo Global RE ($45m approx),,,Office - CBD property; street retail; prior sale: Mar-06 ($39.5m); to be Mixed- Mixed;,40.7168118,-74.0035248,,Downtown,5600,35620,01710001,0000026122,
960369,994612,Sale,Office,Manhattan,12/26/12,,256 West 38th Street,256 W 38th St,New York,NY,United States,10018,118200,1924,,1,15,0.1687328,0.87,1 of 1,48600000,$,411,confm'd,,48600000,0.068,quoted,ARC NYRR,,"East End Capital, GreenOak",Studley,Capital One ($25m approx),,,"87% occ.;Office - CBD property; street retail (8,956 sf); Tenants: Cache, United Auto Workers; prior sale: Jun-11 ($30.0m);",40.7541953,-73.9908947,,Midtown West,5600,35620,07870072,0000013036,
926778,967637,Sale,Office,Manhattan,12/21/12,,Media Arts Building,311 W 43rd Street,New York,NY,United States,10036,157780,1925,2003,1,14,0.2869605,1,1 of 1,62400000,$,395,confm'd,,62400000,0.05,quoted,Atlas Capital Group,Eastern Consolidated,Zuberry Associates,Eastern Consolidated,GS 2011-GC3 ($28m approx),,,"100% occ.;Office - CBD property; street retail; Tenants: Hakkasan, Cooper Robertson, Zuberry Associates; sale-leaseback (Partial); buyer assumed mtg;",40.7584285,-73.9900011,,Midtown West,5600,35620,10340022,000037055,
918246,957331,Sale,Office,Manhattan,12/17/12,,27 West 24th Street,27 W 24th St,New York,NY,United States,10010,115000,1907,1989,1,11,0.224977,1,1 of 1,55500000,$,483,confm'd,,55500000,0.05,quoted,"Lubert-Adler, Kaufman Organization",Prince Realty Advisors,JH Management Co,Massey Knakal,Signature Bank ($40m approx),,,"100% occ.;Office - CBD property; street retail (10,000 sf); Tenants: Junoon, Clear Search Media, Ben Hasset Photography, RL Public Relations; bought for renovation; estimated development cost: $2.5",40.7431813,-73.9908424,,Midtown South,5600,35620,08260019,000508923,
916126,955065,Sale,Office,Manhattan,12/12/12,,Springs Mills Building,104 W 40th St,New York,NY,United States,10018,210432,1962,2011,1,20,0.35296,0.7,1 of 1,103000000,$,489,confm'd,,103000000,0.033,in place,Princeton Int'l Props,Venture Capital Properties,Savanna,Eastdil Secured,Wells Fargo ($56m approx),,,70% occ.;Office - CBD property; Tenants: BUDmark Textiles; prior sale: Aug-10 ($56.5m); to be Commercial- Office;,40.7535269,-73.9857827,,Midtown West,5600,35620,08150021*,0000011186,
920368,960799,Sale,Office,Manhattan,11/29/12,,Candler Building,220 W 42nd St,New York,NY,United States,10036,227685,1912,2002,1,25,0.34823,1,1 of 1,261000000,$,1146,confm'd,,261000000,0.055,next yr,Epic Ltd,,Paramount Group,,LBBW ($150m approx),,,"100% occ.;Office - CBD property; street retail; Tenants: Live Nation, Costar, McDonalds; prior sale: Jun-06 ($208.0m);",40.756333,-73.988179,,Midtown West,5600,35620,10130042,0000478528,
897536,928894,Sale,Office,Manhattan,11/19/12,,World Apparel Center,1411 Broadway,New York,NY,United States,10018,1150705,1970,1999,1,40,,0.9,1 of 1,728221443,$,633,confm'd,Minority,363382500.1,0.04,in place,Ivanhoe Cambridge,,Blackstone,Eastdil Secured,"MS 2004-IQ8 ($364m approx), LB-UBS 2004-C7 ($364m approx), BEAR 2004-PWR5 ($364m approx), HSBC Holdings ($364m approx), DekaBank ($364m approx)",,,"90% occ.;Office - CBD property; Tenants: Jones New York, Chase Manhattan, Levi Strauss & Co; prior sale: Oct-06; bought for renovation; partial interest (49.9%); buyer assumed mtg;",40.7542068,-73.9875569,,Midtown West,5600,35620,"08150001, 00815-0001",,
890908,918964,Sale,Office,Manhattan,11/15/12,,Lefcourt National Building,521 Fifth Ave,New York,NY,United States,10011,490000,1929,2007,1,39,0.44,0.91,1 of 1,315000000,$,643,confm'd,Minority,155925000,0.039,in place,"LaSalle, Quantum Global",,SL Green,Eastdil Secured,NY Community Bank ($170m approx),,,"91% occ.;Office - CBD property; street retail (26,000 sf); Tenants: Moroze Sherman Gordon & Gordon, Urban Outfitters, SL Green; prior sale: Dec-10 ($245.7m); partial interest (49.5%); sale-leaseback (Partial);",40.7541595,-73.9797971,,Midtown South,5600,35620,12780001,,
900099,931916,Sale,Office,Manhattan,11/15/12,,183 Madison Avenue,183 Madison Ave,New York,NY,United States,10016,259375,1925,2011,1,19,0.1734389,0.93,1 of 1,171726190,$,662,approx,Minority,57287857,0.0423,quoted,IRSA Inversiones,,Rigby Assset Management,Studley,M&T Bank ($75m approx),,,"93% occ.;Office - CBD property; street retail (26,000 sf); Tenants: Rubicon Project, Lenny's, Charles Komar & Sons; prior sale: Dec-10 ($85.1m); partial interest (33.36%); seller retained interest; IRSA paid $32.5 mil to increase their ownership stake from 49% to 82.36%. Rigby retains 17.64%.;",40.7473537,-73.9825547,,Midtown East,5600,35620,"8630060, 08630060",,
927543,968559,Sale,Office,Manhattan,11/1/12,,Chrysler East Building,666 Third Ave,New York,NY,United States,10174,745410,1952,2000,1,32,0.79823,0.96,1 of 1,490000000,$,657,apprsl,Majority,367500000,0.049,unwrtn,"Travelers Insurance, Tishman Speyer",,"Commerzleasing und Immo, Madison International",,"MSBAM 2013-C8 ($100m approx), MSBAM 2013-C7 ($100m approx)",,,"96% occ.;Office - CBD property; Tenants: Mintz, Levin, Cohn, Ferris, Grant Thornton UK LLP, OSG, APG Asset Management US Inc; prior sale: Nov-10 ($104.0m); partial interest (75%); partner buyout;",40.7512325,-73.9746565,,Midtown East,5600,35620,12970033,,
881299,906748,Sale,Office,Manhattan,10/30/12,,Georgian Building,175 Varick St,New York,NY,United States,10014,163000,1926,,1,10,0.25826,0.76,1 of 1,32750000,$,201,confm'd,,32750000,0.055,quoted,"WeWork, AEW Global",,Extell,Jones Lang LaSalle,Santander ($24m approx),,,"76% occ.;Office - CBD property; street retail (4,950 sf); Tenants: WeWork (HQ), Dunkin Donuts/Baskin Robbins; excess dev'l pot'l; prior sale: Aug-05 ($21.9m); leasehold;",40.7274145,-74.0059792,,Midtown South,5600,35620,05800065,,
853715,870787,Sale,Office,Manhattan,10/22/12,,Grolier Building,575 Lexington Ave,New York,NY,United States,10022,743240,1958,2008,1,34,0.77479,0.77,1 of 1,360000000,$,484,confm'd,,360000000,0.041,in place,"Prudential RE Investors, New York Life, Normandy RE Partners",,"Silverstein Properties, CalSTRS",Eastdil Secured,,,,"77% occ.;Office - CBD property; street retail (12,000 sf); Tenants: Cornell University, Boies, Schiller & Flexner, Palestrini Post Production, Staples, New York Sports Club; prior sale: Aug-06 ($416.0m); bought for renovation; estimated development cost: $15.6",40.7572872,-73.9712797,,Midtown East,5600,35620,13060023,0000437872,
903059,935433,Sale,Office,Manhattan,9/14/12,,450 Lexington Avenue,450 Lexington Ave,New York,NY,United States,10170,910473,1992,,1,32,,0.97,1 of 1,667500000,$,733,approx,,667500000,0.0663,in place,RXR Realty,,Istithmar World PJSC,Cushman & Wakefield,,,,"97% occ.;Office - CBD property; street retail; Tenants: Warburg Pincus, Davis Polk & Wardell, Citigroup, Morgan Stanley Smith Barney; prior sale: Jul-06 ($600.0m); leasehold; Condo interest- does not include post office; ground lease owned by USPS & US Realty Advisors; RXR bought approx $290m mezz debt;",40.7532668,-73.9754426,,Midtown East,5600,35620,"12800090, 12800010, 12810030, 12810030E, 13000001E, 13000001F, R044487, 12810021",,
962358,997018,Sale,Office,Manhattan,9/7/12,,494 Broadway,494 Broadway,New York,NY,United States,10012,9200,1900,2002,1,4,0.0545225,0.7726,1 of 1,22000000,$,2391,confm'd,,22000000,0.056564,unwrtn,"Thor Equities, Jenel Management Corp",,Premier Equities,,MSBAM 2013-C7 ($23m approx),,,"77% occ.;Office - CBD property; street retail; Tenants: ODA Architecture, Pandora; prior sale: Oct-04 ($6.1m); 6900 sqft of office space, 2300 sqft of retail;",40.7219058,-73.9993875,,Downtown,5600,35620,04830003,000393351,
862999,883533,Sale,Office,Manhattan,9/6/12,,509 Fifth,509 5th Ave,New York,NY,United States,10017,55757,1916,1985,1,12,0.10447,,1 of 1,42000000,$,753,confm'd,,42000000,0.055,in place,"Wharton Properties, , Chabad Lubavitch, A&H Acquisitions",,MHP RE Services,Eastern Consolidated,Israel Discount Bank ($15m approx),,,"Office - CBD property; street retail (3,500 sf); Tenants: IDB Bank, Steve Madden, Chabad Lubavitch; prior sale: Oct-10 ($30.0m); bought for occupancy; Buyer has occupied building for 16 years;",40.7537505,-73.9802666,,Midtown East,5600,35620,"12770072, 12771001, 12771002, 12771003, 12771004, 12771005, 12771006, 12771007, 12771008, 12771009, 12771010, 12771011, 12771012, 12777501",0000374857; 0000374865          ; 0000374868,
915762,954071,Sale,Office,Manhattan,8/20/12,,Art & Design Building,1059 Third Ave,New York,NY,United States,10065,22250,1910,2005,1,5,0.1205234,,1 of 1,31500000,$,1416,confm'd,,31500000,0.0438,quoted,Real Estate Inverlad NA,Massey Knakal,Joana Battaglia,Marcus & Millichap,,,,"Office - CBD property; street retail; Tenants: Claremont Furnishings, Running Company, John Boone Inc; to be Residential- Apartment; 30-day all-cash close;",40.7636664,-73.9646212,,Upper East Side,5600,35620,014170047,0000353186,
893174,922884,Sale,Office,Manhattan,8/20/12,,129 West 29th Street,129 W 29th St,New York,NY,United States,10001,94883,1928,2009,1,12,0.166,0.8,1 of 1,54000000,$,569,confm'd,,54000000,0.04,quoted,Samson Management,,"Thor Equities, Fortuna Realty Group",Jones Lang LaSalle,,,,"80% occ.;Office - CBD property; street retail (7,500 sf); prior sale: Mar-07 ($26.0m);",40.7473795,-73.9912209,,Midtown West,5600,35620,08050022,0000330610,
904923,937756,Sale,Office,Manhattan,7/20/12,,114 Franklin Street,114 Franklin St,New York,NY,United States,10013,11375,1868,,1,5,0.05796602,,1 of 1,5800000,$,510,approx,,5800000,0.0364,quoted,Crosstown Realty Holdings LLC,,Rahl & Associates PC,,,,,Office - CBD property; street retail; prior sale: Jan-07 ($6.9m);,40.7187929,-74.0059872,,Downtown,5600,35620,01780010,0000287935,
866964,888832,Sale,Office,Manhattan,6/14/12,,1372 Broadway(Land Only),1372 Broadway,New York,NY,United States,10018,,1914,1999,1,21,0.67,1,1 of 1,150000000,$,,confm'd,,150000000,0.0425,quoted,New York Life,,"BLDG Management, David Werner RE",,,,,"100% occ.;Office - CBD property; street retail (33,000 sf); leased fee / land only; New York Life Insurance Co & affiliated New York Life Inusrance and Annuity Corp split the deal, taking 73.8% and 26.2% respectively.;",40.7522494,-73.9869878,,Midtown West,5600,35620,08130023,0000254325,
868159,890428,Sale,Office,Manhattan,6/12/12,,304 Park Ave S,304 Park Ave S,New York,NY,United States,10010,215000,1930,,1,12,15750,0.95,1 of 1,135000000,$,628,confm'd,,135000000,0.058,in place,SL Green,Eastdil Secured,Walter & Samuels,,,,,"95% occ.;Office - CBD property; street retail; Tenants: IMG Worldwide, H&R Block, Bath & Body Works, Time Warner; SL Green will finance the acquisition with cash and the use of operating partnerships.;",40.7400682,-73.9868082,,Midtown South,5600,35620,"08510041, 08510034",0000235147,
866962,888829,Sale,Office,Manhattan,6/11/12,,1372 Broadway,1372 Broadway,New York,NY,United States,10018,541752,1914,1999,1,21,0.67,1,1 of 1,166270000,$,307,confm'd,,166270000,0.0425,quoted,"Herald Square Props, Starwood Capital",,"BLDG Management, David Werner RE",,,,,"100% occ.;Office - CBD property; street retail (33,000 sf); Tenants: Ann Taylor, Ross Store, Inc, Wal Mart, IntraLinks, GNC; prior sale: Oct-08 ($274.0m); leasehold;",40.7522494,-73.9869878,,Midtown West,5600,35620,008130023,0000254327,
857910,875979,Sale,Office,Manhattan,6/4/12,,130 Prince,130 Prince St,New York,NY,United States,10012,88000,1925,2007,1,6,0.28999,0.96,1 of 1,140500000,$,1597,confm'd,,140500000,0.042,past yr,Invesco,,"Waterman Interests LLC, JP Morgan Asset Mgmt, ",Eastdil Secured,,,,"96% occ.;Office - CBD property; street retail (21,000 sf); Tenants: Estee Lauder, MAC Cosmetics (HQ), Lacoste, True Religion Jeans, Barbour; prior sale: Jun-07 ($112.0m);",40.725354,-74.000553,,Midtown South,5600,35620,"05010019, 05010015",0000242711,
853716,870788,Sale,Office,Manhattan,5/11/12,,148 Lafayette St,148 Lafayette St,New York,NY,United States,10013,154953,1930,2007,1,12,0.242,0.96,1 of 1,126500000,$,816,confm'd,,126500000,0.06,quoted,Epic Ltd,,"BET Investments, Property Group Ptnrs",Eastdil Secured,M&T Bank ($64m approx),,,"96% occ.;Office - CBD property; street retail (10,761 sf); Tenants: Tower Research Capital, Callison Architecture Inc, Lafayette 148, Dolce & Gabbana; prior sale: Feb-07 ($59.0m); bought for renovation; D&G maintains a showroom in the bldg;",40.719485,-73.9999326,,Downtown,5600,35620,02330026,0000208050,
854296,871618,Sale,Office,Manhattan,4/25/12,,325 Hudson St,325 Hudson St,New York,NY,United States,10013,241000,1966,2006,,10,0.462,,1 of 1,110000000,$,456,confm'd,,110000000,0.06,quoted,"Amerimar Enterprises, Jamestown",,"Bristol Group Inc, Young Woo & Associates",CBRE,Capital One ($60m approx),,,"Office - CBD/tech/telecom/data center property; Tenants: Level 3 Communications, Empire State College, Verizon, Travelocity, Flextronics;",40.7268674,-74.0077324,,Downtown,5600,35620,05970062,0000177266,
827106,901612,Sale,Office,Manhattan,4/18/12,,1370 Broadway,1370 Broadway,New York,NY,United States,10018,280000,1922,1995,1,16,0.419674,0.78,1 of 1,124375000,$,444,confm'd,,124375000,0.041,past yr,Normandy RE Partners,,"Carlton Associates, Sitt Asset Management",Eastdil Secured,Wachovia 2005-C21 ($57m approx),,,"78% occ.;Office - CBD property; Tenants: Rosenthal & Rosenthal, Jay Suites, Esprit; prior sale: May-03 ($57.9m); bought for renovation; estimated development cost: $5.0buyer assumed mtg; Normandy will most likely assume the 1st mortgage collateralized by the property. The securitized loan, originated by wachovia in 2005, has an outstanding balance of $57.6mil and matures in 2015.;",40.7517576,-73.9871653,,Midtown West,5600,35620,08120049,0000177053,
854905,872434,Sale,Office,Manhattan,4/18/12,,222 Broadway,222 Broadway,New York,NY,United States,10038,760000,1961,2011,1,31,0.7653811,0.802,1 of 1,230000000,$,303,confm'd,,230000000,0.06332,unwrtn,"L&L Holding, Beacon Capital Partners",,"Merrill Lynch, Bank of America",Jones Lang LaSalle,"GS 2012-GCJ9 ($35m approx), CITI 2012-GC8 ($35m approx)",,,"80% occ.;Office - CBD property; Tenants: Bank of America, Peltz & Walker, JP Morgan Chase, ABP Corp, JP Morgan Chase; prior sale: Jul-97 ($72.7m); sale-leaseback (Partial);",40.7108839,-74.0083897,,Downtown,5600,35620,00890012,0000220259,
821049,841710,Sale,Office,Manhattan,3/7/12,,900 Third Ave,900 3rd Ave,New York,NY,United States,10022,595105,1984,2010,1,36,,0.92,1 of 1,352500000,$,592,confm'd,Minority,172725000,0.043,in place,Paramount Group,,Investa Office Fund,Eastdil Secured,LBBW ($270m approx),,,"92% occ.;Office - CBD property; Tenants: Permal Group, Tannenbaum, Nuance Communications, Littler Mendelson, Davies Ward Phillips & Vineberg LLP; prior sale: Aug-03 ($219.0m); partial interest (49%); buyer assumed mtg; partner buyout; unscaled price $172.7 million;",40.7586871,-73.9691518,,Midtown East,5600,35620,13090032,,
846830,862451,Sale,Office,Manhattan,2/29/12,,292 Madison (Land Only),292 Madison Ave,New York,NY,United States,10017,,1923,1990,1,24,0.212,1,1 of 1,85000000,$,,confm'd,,85000000,0.04,in place,Marciano Investment Group,,SL Green,Eastdil Secured,GCCF 2007-GG11 ($59m),,,"100% occ.;Office - CBD property; street retail (7,000 sf); Tenants: Law Firm, Liberty Travel Inc; prior sale: Dec-10 ($78.3m); leased fee / land only; buyer assumed mtg;",40.7520596,-73.9801683,,Midtown East,5600,35620,12750059,,
796687,812667,Sale,Office,Manhattan,2/28/12,,2 Federal Reserve Plaza,33 Maiden Ln,New York,NY,United States,10038,558659,1985,,1,27,0.0887,0.83,1 of 1,207500000,$,371,confm'd,,207500000,0.049,quoted,Federal Reserve Bank,Cushman & Wakefield,"Hannover Leasing, Hypovereinsbank, Invesco",CBRE,,,,83% occ.;Office - CBD property; Tenants: Federal Reserve Bank; prior sale: May-02 ($162.2m); bought for occupancy; Vornado was in contract to purchase but Federal Reserve excercised option in its lease to match Vornado's offer.;,40.7091363,-74.0084933,,Downtown,5600,35620,"00670031, 00670023",0000116570,
824887,846921,Sale,Office,Manhattan,1/31/12,,530 Fifth Avenue,530 Fifth Ave,New York,NY,United States,10036,499554,1957,1999,1,26,0.6,0.95,1 of 1,390000000,$,781,confm'd,,390000000,0.037,next yr,"MHP RE Services, Crown Acquisitions, Jamestown, Rockwood Capital",,"Chetrit Group, David Werner RE, Moinian Group",Eastdil Secured,Wachovia 2006-C25 ($200m approx),,,"95% occ.;Office - CBD property; street retail (55,000 sf); Tenants: JP Morgan Chase, MassMutual Life, fossil, Lenscrafters, Inc.; prior sale: Apr-04 ($210.0m); bought for renovation; estimated development cost: $10.0buyer assumed mtg;",40.7552287,-73.9801437,,Midtown West,5600,35620,12600034,0000064215,
758461,775739,Sale,Office,Manhattan,12/31/11,,650 Madison Avenue,650 Madison Ave,New York,NY,United States,10022,600000,1957,1987,1,27,1.12488,0.99,1 of 1,925000000,$,1542,rumor,Minority,226625000,0.041,in place,Gindi Capital,,"Ashkenazy Acquisition, AREA Property Ptnrs, China Investment Corp, Carlyle Group",Eastdil Secured,,,,"99% occ.;Office - CBD property; street retail (90,000 sf); Tenants: Ralph Lauren / Polo (HQ), Reservoir Capital, Columbia Presbyterian Health Systems; prior sale: Jun-10 ; partial interest (24.5%); renovated and added 17 stories in 1987;",40.7639807,-73.9716177,,Upper East Side,5600,35620,13740014,,
826382,900390,Sale,Office,Manhattan,12/29/11,,430 West 14th Street,430 W 14th St,New York,NY,United States,10014,61321,1900,1984,1,5,0.1411846,0.97,1 of 1,65000000,$,1060,confm'd,,65000000,0.04,quoted,"Yucaipa Cos, Premier Equities",,"BlackRock Realty, MadisonMarquette",Jones Lang LaSalle,,,,"97% occ.;Office - CBD property; street retail (17,863 sf); Tenants: Bond No 9, Paige Premium Denim, Scoop NYC, Creative Film Management, Naiztat & Ham Architects PC; prior sale: Oct-04 ($26.2m);",40.7413292,-74.006871,,Midtown South,5600,35620,06460027,0000016848,
784389,787249,Sale,Office,Manhattan,12/27/11,,Bed Bath & Beyond Building,620 6th Ave,New York,NY,United States,10011,670000,1896,1995,1,7,2.15426,0.77,1 of 1,500000000,$,746,confm'd,Majority,275000000,0.032,in place,RXR Realty,,"Bonjour Capital, Chetrit Group, Yair Levy",Eastdil Secured,Wachovia 2006-C23 ($205m approx),,,"77% occ.;Office - CBD property; street retail (207,000 sf); Tenants: Bed Bath & Beyond, Filene's Basement, TJ Maxx; excess dev'l pot'l; prior sale: Dec-05 ($289.8m); partial interest (55%); significant big box retail; buyer assumed mtg; seller retained interest; The partnership will retain a minority stake. Sale was posponed due to legal issues but as of 12/2011 a court ruling has allowed the sale to proceed. Deal expected to close 12/23/2011;",40.7397484,-73.9939242,,Midtown South,5600,35620,"08200058, 08200001, 00820-0001",0000019015,
790305,799268,Sale,Office,Manhattan,12/15/11,,666 Fifth,666 5th Ave,New York,NY,United States,10103,1426395,1957,1999,1,41,0.9,0.98,1 of 1,n/a,$,,est,Minority,n/a,0.028,quoted,Vornado,,"Kushner Companies, Gellert Global Group",,"GE 2007-C1 ($249m approx), Wachovia 2007-C31 ($249m approx), Wachovia 2007-C33 ($249m approx)",,,"98% occ.;Office - CBD property; street retail (84,855 sf); Tenants: Citigroup, Orrick, Herrington &, Fulbright & Jaworski, Hickey Freeman, Brooks Brothers; prior sale: Jan-07 ($1,800.0m); partial interest (49.5%); buyer assumed mtg; seller retained interest; 1031 exch; Vornado and Kushner injected $110 million of equity as part of the transaction. The balance was reduced by $115 million and the interest rate reduced by an unknown amount. Bondholders will be able to recoup some of the reduced loan balance if the property surpasses prescribed performance hurdles.;",40.760385,-73.9766736,,Midtown West,5600,35620,"12680034, 12681102, 12681101, 12687502",,
772675,744199,Sale,Office,Manhattan,11/17/11,,195 Broadway,195 Broadway,New York,NY,United States,10007,914594,1913,1985,1,28,0.9758494,0.83,1 of 1,280000000,$,306,confm'd,Majority,224000000,0.061,in place,Beacon Capital Partners,,"GE Pension Trust, L&L Holding",Eastdil Secured,MS 2005-IQ10 ($196m approx),,,"83% occ.;Office - CBD property; Tenants: Thomson Financial, Morgan Stanley, Holland & Knight, Omnicom, True North; prior sale: Mar-05 ($265.8m); partial interest (80%); to be Commercial- Retail; buyer assumed mtg; Owners are looking to recapitalize the property, not sell outright. Beacon Capital Partners have reportedly agreed to purchase between 70% and 80% which would put deal value between $200 and $228 million. GE sold it's entire stake to Beacon and no longer has an interest in the property.;",40.710844,-74.009541,,Downtown,5600,35620,"000800001, 00800001",0000421956,
791828,803772,Sale,Office,Manhattan,11/14/11,,180 Maiden Ln,180 Maiden Ln,New York,NY,United States,10038,1091850,1984,2000,1,41,1.11999,1,1 of 1,425700000,$,390,confm'd,Minority,212424300,0.071,quoted,SL Green,,Moinian Group,,,,,"100% occ.;Office - CBD property; Tenants: AIG, Goldman Sachs & Co, Stroock Stroock & Lavan; prior sale: Aug-04 ($355.0m); partial interest (49.9%); Goldman to vacate; seller retained interest; In exchange for forgiving mezz loan and helping Moinian restructure remaining $222.5 mil in debt in exchange for a 49% interest.;",40.7052599,-74.0055148,,Downtown,5600,35620,00370023,,
